Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
SP_PIR_KEYWORDS	amidated carboxyl end	8	1.444043321299639	2.2252504001783735E-7	J04040, D14874, V00571, V00511, D13902, M28636, M11568, M36634	549	17	19235	16.48773170470374	1.3506359243731225E-4	9.004807079548982E-6	3.2917383095965036E-4
GOTERM_BP_FAT	GO:0001649~osteoblast differentiation	12	2.166064981949458	3.269343325658415E-7	M65062, L16794, M17183, R71383, L38517, L40992, D14838, U17418, X07384, L20298, M11568, M22490, M60315	517	42	13528	7.476098369715392	0.0010165758113565015	1.4528842675687326E-4	5.91082136713883E-4
GOTERM_BP_FAT	GO:0001503~ossification	19	3.429602888086643	3.330674537844979E-7	X00588, M65062, Z48481, L16794, M17183, R71383, L38517, L35279, L40992, D14838, U17418, U20760, J03040, X07384, X51801, M13995, L20298, M11568, M60315, M22490	517	115	13528	4.323135144226726	0.0010356363795539503	1.295132401175625E-4	6.021705044156889E-4
SP_PIR_KEYWORDS	pharmaceutical	11	1.9855595667870036	3.3676509099772963E-7	M31776, X52015, J04040, X03438, M32315, X51801, X83705, X53799, X58377, X13097, K01740	549	44	19235	8.759107468123862	2.0439555306095425E-4	1.2775946179321984E-5	4.981649156521328E-4
GOTERM_BP_FAT	GO:0030097~hemopoiesis	28	5.054151624548736	3.4243261396243804E-7	L28824, R51015, M31013, X16663, X14974, X16667, D32046, M91196, X03438, M73778, M19701, L42110, D49396, U35835, L41870, U14391, M23068, M29551, M81601, D43969, X07834, Y00062, U20240, X58377, M13995, M27161, L20298, M22490, U03858	517	236	13528	3.104481526407239	0.001064740805169384	1.1836055531866396E-4	6.191022298596138E-4
GOTERM_BP_FAT	GO:0006936~muscle contraction	22	3.9711191335740073	3.4975577507049204E-7	L07738, X74819, M77140, X14830, X13988, U08438, X69090, M34424, U29589, X12369, M19309, Z32858, M21984, X55177, M91368, U30707, D32201, L36719, X52947, X55019, J05200, M86406	517	153	13528	3.7624808788763735	0.0010874986509613604	1.0880312117911295E-4	6.323421249398997E-4
SP_PIR_KEYWORDS	glycoprotein	174	31.40794223826715	3.772237062342536E-7	D43947, R51015, U10116, X75546, L17075, M59819, M59911, M11799, M55683, L38517, M31115, X01060, M34046, L16242, U20760, J03040, U33635, X03438, M81379, L36566, X00588, U03865, X54937, M30838, X53795, M55172, L04270, L38734, L40557, X01057, J05235, U03858, Z48199, D15056, M65105, X14830, X14355, M14766, D37965, X84076, X14974, M34424, J03779, R71383, M99564, D32046, Z23064, U08854, M95767, L14595, L20316, J05200, M63962, Z11697, L42110, D29808, U19518, M36634, M60315, M73832, L27745, M81768, M18216, J04440, L12350, L29339, X62381, Z48481, X62899, Z22536, M10321, U30707, J03565, L11701, X66171, L11702, U31525, M32373, L36645, L37112, X55740, U25128, M61763, M58597, X52425, X52426, U29589, X16323, X13255, D13138, L19593, X52228, M60830, M55210, D42041, M91368, Y00281, M27190, U10886, X52229, X54232, L00022, U20982, U25138, M65062, L07738, X59350, M34715, J00270, M91211, Z34897, D10202, M32315, M83664, Z22555, L20861, X89478, L35279, U14650, M94055, Y00062, M17016, M28373, X55019, K01740, D14689, M88282, M22490, J04739, M96944, X81479, M32800, L36531, M63928, X13916, L08599, D14838, X12548, M58050, U17418, D32201, M81651, X02750, X51801, M28636, X74295, L33477, D49394, D16469, D90188, L08893, X52015, L07615, D14665, M35011, M84349, D14664, M33666, M27539, M23068, L09247, Z37976, M14648, D42053, L25541, D38449, X54673, X60382, M55618, M86868, Y00970, X13097, X06557, M27161, X52008, M76665, L07949	549	4318	19235	1.4118431676271903	2.289486201578761E-4	1.346901710930215E-5	5.580137858340883E-4
GOTERM_BP_FAT	GO:0003012~muscle system process	23	4.1516245487364625	4.231892579415216E-7	L07738, X74819, M77140, X14830, X13988, U08438, X69090, M34424, U29589, X12369, M19309, Z32858, M21984, X55177, M91368, U30707, D32201, L36719, X52947, X55019, J05200, M86406, M11568	517	168	13528	3.582297135488625	0.0013156757988174173	1.1967847978811008E-4	7.651059563795748E-4
GOTERM_BP_FAT	GO:0008284~positive regulation of cell proliferation	39	7.039711191335741	4.864064364693387E-7	L28824, R51015, M25756, X16663, X83705, L38517, D32046, L19593, X55177, M55210, D14838, L40992, U17418, M27190, X03438, D38550, X07384, D49396, L49207, M11568, M36634, J03004, D16469, M86699, X00588, M91211, M35418, X68303, M17183, M33680, M95929, D14874, Y00062, X01057, X58377, M13995, M22490, D63881, U03858	517	414	13528	2.464945476971379	0.0015120664656751437	1.2609294893661804E-4	8.793991195243933E-4
SP_PIR_KEYWORDS	phosphoric monoester hydrolase	13	2.3465703971119134	5.093321994241186E-7	L36818, X55740, X62055, X62899, M23068, L09247, M29551, X12548, Y00062, L07590, U10886, U21931, M68941	549	69	19235	6.601066497716533	3.091169372911873E-4	1.7175670484204097E-5	7.534365555006417E-4
SP_PIR_KEYWORDS	Secreted	84	15.162454873646208	5.995979506460292E-7	D43947, U10116, X68830, J04040, X75546, X52425, M59819, X83705, M11799, L38517, M31115, X01060, X52228, M31776, M55210, J03040, X52229, X03438, V00511, X54232, U20982, X53799, M81379, M94250, M65062, X00588, M30838, M34715, J00270, M91211, M32315, L20861, M55172, M57703, M26383, U16752, L40557, K01740, U03858, M22490, X57348, J04739, M77140, M25756, M14766, D37965, V00571, J03870, X00474, R71383, D32046, X55177, X57766, D14838, M60396, M81651, X51801, U19518, M11568, M73832, M36634, M60315, X52015, J04440, M36821, J04443, M84349, D14665, M33666, D13902, D28124, M17183, Z37976, L25541, M10321, D14874, M26311, M55618, X60382, U25657, X58377, Z22865, X13097, L11701, X72755, M27161, L11702	549	1689	19235	1.7424867432146938	3.638898411678637E-4	1.9155398908954346E-5	8.869628385976824E-4
GOTERM_BP_FAT	GO:0060348~bone development	19	3.429602888086643	9.271354764024841E-7	X00588, M65062, Z48481, L16794, M17183, R71383, L38517, L35279, L40992, D14838, U17418, U20760, J03040, X07384, X51801, M13995, L20298, M11568, M60315, M22490	517	123	13528	4.041955622651004	0.0028801641501382536	2.2184614266851366E-4	0.0016762094245725834
GOTERM_BP_FAT	GO:0048545~response to steroid hormone stimulus	24	4.332129963898916	1.146327806025872E-6	Z48199, M61763, X52015, M77140, L07615, D14665, X68303, X83705, Z48481, X62899, X00474, M37400, L38517, M22349, D14874, X54673, D90391, X51801, Z17240, Y00970, M13995, M32373, Y00414, M22490	517	192	13528	3.270793036750484	0.0035598764104712854	2.546981195351572E-4	0.002072493097582395
GOTERM_CC_FAT	GO:0005625~soluble fraction	31	5.595667870036101	1.4403648862781537E-6	U10116, X68830, U07747, J04040, L13385, V00571, M23410, J03600, M37400, X13255, M55067, M22349, L34219, X69723, X53799, M28636, X63432, U08438, L13278, X17668, D13902, L20861, M21188, U07349, X07834, D14874, X62570, U04953, U21931, U31525, U03858	469	313	12782	2.6992513470983743	6.594700469786385E-4	1.3192881522816613E-4	0.0020485660221281066
GOTERM_CC_FAT	GO:0015629~actin cytoskeleton	28	5.054151624548736	2.0235423639837854E-6	M31013, U03851, X69090, M23410, M69181, M19309, L08599, M21984, J02923, U09873, M33308, U21909, U02680, X06825, U18543, M86406, L36818, X74819, X51521, U14391, X13988, Z46389, X12369, Z32858, U27266, U25975, L08850, D17530	469	269	12782	2.836819619375243	9.263540093696898E-4	1.544519611353934E-4	0.0028779819531088435
GOTERM_BP_FAT	GO:0030099~myeloid cell differentiation	16	2.888086642599278	2.1571381957755076E-6	M31013, X16663, L41870, M23068, D32046, M81601, M91196, D43969, X03438, U20240, M73778, X58377, M19701, L42110, L20298, D49396, M22490	517	93	13528	4.501736652731848	0.006688396603157565	4.472908799323383E-4	0.0038999450304499916
GOTERM_BP_FAT	GO:0051240~positive regulation of multicellular organismal process	27	4.873646209386282	2.1973918173838688E-6	L37112, D15056, R51015, V00571, U29589, J03600, X13255, X55177, D14838, X51801, Z11697, L42110, M60315, U03865, X00588, L07615, X62381, X17668, X12369, M57703, D14874, L08850, M27691, M13995, M17754, Z48054, M22490	517	244	13528	2.8954561308938707	0.006812780521220696	4.2716458013969394E-4	0.0039727192116090215
GOTERM_BP_FAT	GO:0048534~hemopoietic or lymphoid organ development	28	5.054151624548736	2.306696826842838E-6	L28824, R51015, M31013, X16663, X14974, X16667, D32046, M91196, X03438, M73778, M19701, L42110, D49396, U35835, L41870, U14391, M23068, M29551, M81601, D43969, X07834, Y00062, U20240, X58377, M13995, M27161, L20298, M22490, U03858	517	260	13528	2.8179140008927246	0.007150455078578699	4.2203692353048883E-4	0.004170330558750379
SP_PIR_KEYWORDS	metalloprotein	16	2.888086642599278	2.501755191159472E-6	L04751, U10116, X55740, U23942, M35418, X17668, J02906, J03600, D13243, D49357, M29551, X07834, M73720, X16699, D00137, M32879	549	124	19235	4.520829660967155	0.001517414860655597	7.592548254231613E-5	0.0037007044062287164
GOTERM_BP_FAT	GO:0044057~regulation of system process	31	5.595667870036101	2.5823230949760377E-6	L37112, D15056, V00571, M34424, M23115, U29589, M23114, J03600, M19309, X13255, M21984, X55177, M31776, M91368, L42110, Y00414, J03004, U03865, X00588, X74819, L07615, U08438, X12369, M57703, M29551, D14874, X54673, U27266, L08850, D17530, X13097, M32886	517	309	13528	2.625102501987443	0.008001434256428408	4.462125020949781E-4	0.004668630676607499
SP_PIR_KEYWORDS	skeletal muscle	8	1.444043321299639	3.328860017137225E-6	U30707, X06825, J05200, X12369, X74295, M86406, M19309, M21984	549	24	19235	11.678809957498482	0.0020185813124541374	9.621543735760518E-5	0.004924165525432844
GOTERM_BP_FAT	GO:0048732~gland development	19	3.429602888086643	3.6610234443951524E-6	M94250, X00588, M20132, M68891, V00571, X82850, Z46376, X16667, M17183, L08599, M57703, X03348, U39840, M27691, X07384, X51801, M13995, M11568, M22490	517	135	13528	3.6826706784153593	0.011324850370572292	5.992658833845477E-4	0.006618772432431808
SP_PIR_KEYWORDS	nucleotide-binding	81	14.620938628158845	3.788836264182497E-6	L28824, X55740, U07747, M31013, L17075, X17644, Z46376, M69181, X60673, X67334, X06272, L36719, Z29067, X75756, D26309, X70940, M35416, X00588, M86699, Z22936, L36870, M65066, X13988, X78712, M21188, U19251, L29216, X78549, L29222, L29220, D14134, X62570, D23672, U04953, M87434, D26135, D21262, M20867, D21851, M23115, M23114, U15689, D49357, X51758, D21163, M63962, L37042, L49207, L10665, L07810, L10717, M84490, X63432, D16469, J03004, M15205, U35835, X80692, L16782, X85545, X62381, U25771, X74794, U14391, U08438, Y00661, L07597, L24564, U01833, Z32858, D13243, U07349, Z22536, M34181, M57567, L12723, L06328, M55284, U25975, Z15005, X59932, L36645	549	1686	19235	1.683244851525582	0.002297185391061163	1.0453217109507307E-4	0.005604560611083276
GOTERM_BP_FAT	GO:0007610~behavior	40	7.2202166064981945	3.9914267556335436E-6	L28824, R51015, J04040, L13385, M77140, M25756, X14830, V00571, M34424, X83705, L36531, X13255, L19593, X55177, U20760, X53799, L42110, Y00414, U03865, L08893, X54937, M36821, L07615, M65066, D10202, X82850, X17668, D13902, M57703, X07834, M26383, M26311, U16752, X54673, L06132, L08850, M28373, M13995, X72755, L36645	517	469	13528	2.231671155138923	0.012340576203922926	6.206749724685379E-4	0.0072160889535544115
GOTERM_BP_FAT	GO:0006952~defense response	48	8.664259927797833	4.194313626784531E-6	M32011, J04739, M77140, M25756, X14355, V00571, X14974, M59819, M11799, M32800, J03600, M60756, M55067, L19593, X01060, M58050, L36719, U20982, X53799, Z11697, M60315, L10717, L41067, X52015, Z22936, M36821, J00270, D14664, M91211, Z34897, D10202, M32315, X17668, M26383, Y00062, M26311, L06132, L40557, L08850, X01057, U25657, U20240, J03565, M13995, K01740, X66171, X72755, X06557	517	615	13528	2.0422512619710336	0.012963773976601312	6.211659040386008E-4	0.007582874406275586
KEGG_PATHWAY	hsa04640:Hematopoietic cell lineage	18	3.2490974729241873	4.283316577463141E-6	X59350, M84349, X14355, M14766, X14974, X52425, M59911, M59819, J03779, D32046, X01060, X03438, X01057, X58377, J03565, M27161, M73832, U03858	288	86	5085	3.6954941860465116	7.064990608192101E-4	7.064990608192101E-4	0.0051991049918154175
GOTERM_BP_FAT	GO:0009725~response to hormone stimulus	34	6.137184115523466	4.384540739118666E-6	Z48199, M61763, M20132, J04040, M77140, X16663, X83705, X00474, L38517, M37400, M22349, L20316, D90391, X51801, L49207, Y00414, U35835, X52015, L07615, D14665, M65066, X68303, Z48481, X62899, M34181, D14874, X54673, U25657, Z17240, Y00970, M13995, U21931, M32373, M22490	517	367	13528	2.4241299890902765	0.013547728303302198	6.198231094632911E-4	0.007926771982957881
GOTERM_CC_FAT	GO:0031988~membrane-bounded vesicle	44	7.9422382671480145	4.851263565519214E-6	M32011, D21260, M77140, X57346, X83705, X16323, X13255, X13916, X01060, D38555, D42041, L14595, J03040, X81198, Y00281, X52947, M81651, X51801, M28636, M86406, M61832, Y00414, M11568, L10284, X00588, J02783, U22055, J04440, L12350, L07615, Z48481, X89478, L35279, M10321, M73720, L29220, L40557, U06452, U25657, Y00970, M28373, X13097, K01740, M22490	469	568	12782	2.1112045406768973	0.0022194175451473175	3.173616447773586E-4	0.006899577802910173
GOTERM_BP_FAT	GO:0001501~skeletal system development	31	5.595667870036101	4.954003131703581E-6	X16667, X16666, L16794, L38517, R71383, X12548, D14838, L40992, U17418, J03040, U20760, X51801, X07384, U20982, L42110, M11568, M60315, X00588, M65062, X62381, Z48481, L20861, M17183, L07919, M55172, L35279, M95929, U30707, X60382, M13995, L20298, M22490	517	319	13528	2.542810887505078	0.01529378572561857	6.698599747918532E-4	0.008956254393954755
SP_PIR_KEYWORDS	hormone	13	2.3465703971119134	6.434943812777784E-6	X68830, J04040, M77140, V00571, D13902, M17183, D32046, M57703, M31776, D14874, V00511, M28636, M36634	549	87	19235	5.235328601637251	0.0038984048749522993	1.6981268723259557E-4	0.009518588820722762
SP_PIR_KEYWORDS	atp-binding	67	12.093862815884476	6.4724510083769945E-6	L28824, U07747, M31013, L17075, Z46376, M69181, X60673, X67334, L36719, Z29067, X75756, D26309, M86699, X00588, Z22936, L36870, X13988, M21188, X78712, U19251, L29216, X78549, L29222, L29220, D14134, X62570, D23672, U04953, M87434, D26135, D21262, D21851, M20867, M23115, M23114, U15689, D49357, X51758, M63962, L37042, L49207, L10717, M84490, X63432, D16469, M15205, U35835, X80692, L16782, X85545, X62381, X74794, U14391, U08438, Y00661, L07597, U01833, Z32858, D13243, U07349, Z22536, M34181, L12723, M55284, U25975, Z15005, X59932, L36645	549	1326	19235	1.7703173464986388	0.003921082876398696	1.6368620514062293E-4	0.00957406710416775
SP_PIR_KEYWORDS	polymorphism	379	68.41155234657039	6.856509877533393E-6	D43947, R51015, U07747, D43948, L17075, M95678, Z46376, M59819, L31801, M11799, J03600, M31115, M31776, D38555, U20760, U33635, D38550, X75756, M81379, D26309, U04241, M74161, X53795, M84757, M21188, U19261, L04270, M97388, M13665, M60614, X78706, L40557, X63692, X62570, J05235, M98525, D15056, X14830, X14974, L10911, D32046, M21302, X51758, M60396, L20316, L07590, D14694, D14695, J05200, X16699, Z11697, Y00414, X63432, M81768, M36821, L12350, U20362, L13278, U13680, U13896, L07597, U01833, L02840, Z22536, M10321, X59131, M26311, U30707, U27266, U13991, X59932, X66171, M32373, L28824, U14577, M20132, M61763, M68891, M58597, U29589, X83705, U18299, M23410, L19593, H14341, M74558, X63071, D42041, M91368, X66142, L36719, V00511, X54232, M64788, M19701, U16282, M32879, Z48042, U25138, M94250, M34715, L36870, X51521, M91211, X17668, D21205, M94055, U32974, D23672, U04953, K01740, D26135, M22490, X57348, J04739, U01147, X81479, M55067, L08599, X13916, X57766, J03727, D14838, X12548, M58050, D32201, X84373, X82240, M81651, X02750, X07384, M28636, J03824, D49396, L07810, M84490, D49394, X13293, L16783, X74819, L16782, L27479, D25278, U23942, M33666, Z46389, M27539, Y00661, L24564, L09247, M14648, Z37976, M94077, D42053, D42054, M69175, M62303, L25541, X60382, M99626, X13097, L20298, X73358, D00137, X76184, M76665, D13645, U10116, X68830, J04040, M31013, L32164, D00726, M59911, X15217, U09646, X01060, M34046, L16242, J03040, X03438, M33308, M61832, L36566, X00588, U03865, L14812, M30838, L34840, L41870, M35418, M34551, X07936, U19252, U19251, M55172, M61199, L29222, L06633, M73720, L29220, D17530, X01057, M13995, U12387, X77548, Z48199, M65105, M77140, M14766, X14355, X84076, U02570, J03870, U17899, M34424, X78926, X00474, X78925, U15689, X05978, R71383, M99564, D49357, U08854, L40992, M95767, L14595, D63876, U39840, X81198, D63879, D21163, M63962, L42110, U19518, L37042, L49207, M11568, L10717, U00001, M60315, L27745, L41067, M18216, U35835, J04440, L29339, X82166, X62381, U25771, Z48481, X62899, Z32858, M17183, D13243, D14874, L06328, M55284, Z15005, X58377, J03565, M91585, L11701, Z22865, L11702, U20938, X61123, L36645, M32011, L04751, L37112, X55740, D25304, M77836, X79536, X52425, X52426, X69090, J05017, M36661, M75883, X67334, X16323, D13138, X13255, X52228, M60830, M55210, J02923, X69723, X52229, U10886, Z29067, L00022, U20982, X06825, D90391, M86406, D63880, M65062, M86699, L07738, X59350, Z22936, J00270, M34458, Z34897, X13988, D10202, M83664, M32315, Z22555, U09411, X78549, M81600, L35279, X03348, X07834, D43969, U14650, Y00062, M17016, X55019, M28373, U21931, D14689, D63881, M88282, M68941, X69838, M16827, M96944, U31556, M86934, X16663, M25756, X16662, D21262, M64098, D21261, U03105, D21851, X16667, D21852, X16666, J02906, L36531, M63928, M22349, X55177, M91196, U20582, X52947, M73778, X74295, L33477, D14661, L36818, L08893, D90188, X52015, X91141, X80692, L07615, M35011, M96322, X85545, D14664, X74794, X68303, U08438, D13902, D29954, M34181, X54673, M55618, U05596, D38251, Y00970	549	11550	19235	1.1496802529589414	0.004153266995014615	1.6646277408605137E-4	0.010142141163893559
GOTERM_BP_FAT	GO:0002520~immune system development	28	5.054151624548736	7.120334672034396E-6	L28824, R51015, M31013, X16663, X14974, X16667, D32046, M91196, X03438, M73778, M19701, L42110, D49396, U35835, L41870, U14391, M23068, M29551, M81601, D43969, X07834, Y00062, U20240, X58377, M13995, M27161, L20298, M22490, U03858	517	276	13528	2.654556667507639	0.021907898459902597	9.225508558614592E-4	0.012872488621507028
GOTERM_CC_FAT	GO:0005829~cytosol	80	14.440433212996389	8.830798297891926E-6	X81817, U14577, D43948, D25304, L13385, M31013, M95678, J05272, Z46376, J05017, M23410, J03600, M74558, U02019, J02923, X69723, M69043, M33308, X75756, M64788, Z48042, Z22936, M74161, X51521, M65066, M35418, D10656, X17668, D43951, M21188, X03348, M17016, U32974, U36448, D23672, U04953, U21931, M13995, U12387, Z48054, D14689, U01147, X57346, X62055, U17899, M37400, M55067, X84709, M22349, J03727, X81198, J03824, L37042, D49396, Y00414, U00001, L10717, M84490, X63432, J03004, L36818, M15205, L07615, X82166, U31278, Z46389, U08438, L39874, U13896, U01833, M29551, M34181, D42054, L08850, U25975, U21914, X59932, U31525, D00137, U20938	469	1330	12782	1.6393221860621703	0.004036355409278269	5.054376581633546E-4	0.012559032526926472
